Date,Time (mins)
11/21/2022,13.666666666666666
11/21/2022,37.083333333333336
11/20/2022,60.31666666666667
11/19/2022,77.31666666666666
11/18/2022,66.53333333333333
11/17/2022,79.75
11/16/2022,68.83333333333333
11/15/2022,84.18333333333334
11/14/2022,56.15
11/13/2022,69.2
11/12/2022,77.93333333333334
